ID,Nome,Idade,Cidade
45329,Nome45328,49,Cidade69
45330,Nome45329,19,Cidade7
45331,Nome45330,43,Cidade90
45332,Nome45331,42,Cidade83
45333,Nome45332,51,Cidade15
45334,Nome45333,20,Cidade61
45335,Nome45334,20,Cidade21
45336,Nome45335,26,Cidade18
45337,Nome45336,58,Cidade32
45338,Nome45337,23,Cidade28
45339,Nome45338,45,Cidade55
45340,Nome45339,27,Cidade56
45341,Nome45340,63,Cidade5
45342,Nome45341,25,Cidade62
45343,Nome45342,40,Cidade40
45344,Nome45343,69,Cidade38
45345,Nome45344,41,Cidade3
45346,Nome45345,64,Cidade30
45347,Nome45346,69,Cidade92
45348,Nome45347,46,Cidade41
45349,Nome45348,51,Cidade79
45350,Nome45349,55,Cidade76
45351,Nome45350,63,Cidade18
45352,Nome45351,53,Cidade18
45353,Nome45352,67,Cidade97
45354,Nome45353,67,Cidade24
45355,Nome45354,33,Cidade17
45356,Nome45355,53,Cidade29
45357,Nome45356,25,Cidade2
45358,Nome45357,66,Cidade79
45359,Nome45358,18,Cidade19
45360,Nome45359,21,Cidade48
45361,Nome45360,64,Cidade2
45362,Nome45361,65,Cidade39
45363,Nome45362,28,Cidade69
45364,Nome45363,26,Cidade66
45365,Nome45364,47,Cidade9
45366,Nome45365,69,Cidade83
45367,Nome45366,18,Cidade36
45368,Nome45367,31,Cidade81
45369,Nome45368,41,Cidade73
45370,Nome45369,30,Cidade12
45371,Nome45370,45,Cidade48
45372,Nome45371,21,Cidade79
45373,Nome45372,44,Cidade50
45374,Nome45373,46,Cidade18
45375,Nome45374,52,Cidade54
45376,Nome45375,32,Cidade45
45377,Nome45376,22,Cidade35
45378,Nome45377,40,Cidade88
45379,Nome45378,56,Cidade93
45380,Nome45379,49,Cidade20
45381,Nome45380,55,Cidade78
45382,Nome45381,36,Cidade56
45383,Nome45382,51,Cidade49
45384,Nome45383,58,Cidade27
45385,Nome45384,57,Cidade53
45386,Nome45385,44,Cidade60
45387,Nome45386,59,Cidade82
45388,Nome45387,61,Cidade40
45389,Nome45388,33,Cidade31
45390,Nome45389,39,Cidade26
45391,Nome45390,47,Cidade76
45392,Nome45391,38,Cidade70
45393,Nome45392,59,Cidade10
45394,Nome45393,66,Cidade70
45395,Nome45394,62,Cidade29
45396,Nome45395,59,Cidade6
45397,Nome45396,53,Cidade94
45398,Nome45397,66,Cidade81
45399,Nome45398,61,Cidade84
45400,Nome45399,23,Cidade71
45401,Nome45400,36,Cidade44
45402,Nome45401,55,Cidade33
45403,Nome45402,53,Cidade19
45404,Nome45403,51,Cidade95
45405,Nome45404,67,Cidade42
45406,Nome45405,25,Cidade15
45407,Nome45406,65,Cidade36
45408,Nome45407,58,Cidade9
45409,Nome45408,55,Cidade90
45410,Nome45409,67,Cidade46
45411,Nome45410,19,Cidade75
45412,Nome45411,36,Cidade35
45413,Nome45412,63,Cidade59
45414,Nome45413,57,Cidade70
45415,Nome45414,69,Cidade7
45416,Nome45415,26,Cidade98
45417,Nome45416,23,Cidade45
45418,Nome45417,30,Cidade86
45419,Nome45418,47,Cidade5
45420,Nome45419,23,Cidade63
45421,Nome45420,29,Cidade65
45422,Nome45421,67,Cidade84
45423,Nome45422,35,Cidade15
45424,Nome45423,34,Cidade26
45425,Nome45424,61,Cidade88
45426,Nome45425,41,Cidade77
45427,Nome45426,21,Cidade3
45428,Nome45427,58,Cidade44
45429,Nome45428,24,Cidade75
45430,Nome45429,48,Cidade26
45431,Nome45430,60,Cidade90
45432,Nome45431,21,Cidade3
45433,Nome45432,52,Cidade59
45434,Nome45433,22,Cidade82
45435,Nome45434,62,Cidade90
45436,Nome45435,27,Cidade57
45437,Nome45436,66,Cidade1
45438,Nome45437,41,Cidade36
45439,Nome45438,36,Cidade56
45440,Nome45439,59,Cidade27
45441,Nome45440,54,Cidade31
45442,Nome45441,65,Cidade17
45443,Nome45442,33,Cidade43
45444,Nome45443,19,Cidade32
45445,Nome45444,45,Cidade55
45446,Nome45445,41,Cidade55
45447,Nome45446,55,Cidade67
45448,Nome45447,49,Cidade45
45449,Nome45448,44,Cidade10
45450,Nome45449,48,Cidade72
45451,Nome45450,19,Cidade14
45452,Nome45451,31,Cidade62
45453,Nome45452,35,Cidade81
45454,Nome45453,67,Cidade69
45455,Nome45454,64,Cidade42
45456,Nome45455,52,Cidade99
45457,Nome45456,28,Cidade80
45458,Nome45457,36,Cidade81
45459,Nome45458,36,Cidade33
45460,Nome45459,56,Cidade98
45461,Nome45460,49,Cidade15
45462,Nome45461,36,Cidade85
45463,Nome45462,55,Cidade15
45464,Nome45463,35,Cidade38
45465,Nome45464,60,Cidade33
45466,Nome45465,20,Cidade52
45467,Nome45466,49,Cidade15
45468,Nome45467,39,Cidade68
45469,Nome45468,36,Cidade61
45470,Nome45469,61,Cidade39
45471,Nome45470,24,Cidade91
45472,Nome45471,21,Cidade28
45473,Nome45472,42,Cidade93
45474,Nome45473,39,Cidade7
45475,Nome45474,41,Cidade89
45476,Nome45475,56,Cidade44
45477,Nome45476,54,Cidade77
45478,Nome45477,64,Cidade44
45479,Nome45478,51,Cidade23
45480,Nome45479,41,Cidade97
45481,Nome45480,63,Cidade72
45482,Nome45481,40,Cidade35
45483,Nome45482,53,Cidade9
45484,Nome45483,21,Cidade23
45485,Nome45484,67,Cidade53
45486,Nome45485,25,Cidade55
45487,Nome45486,63,Cidade13
45488,Nome45487,47,Cidade72
45489,Nome45488,42,Cidade70
45490,Nome45489,66,Cidade76
45491,Nome45490,35,Cidade40
45492,Nome45491,31,Cidade33
45493,Nome45492,66,Cidade72
45494,Nome45493,28,Cidade22
45495,Nome45494,47,Cidade40
45496,Nome45495,34,Cidade26
45497,Nome45496,35,Cidade26
45498,Nome45497,50,Cidade63
45499,Nome45498,65,Cidade89
45500,Nome45499,63,Cidade86
45501,Nome45500,55,Cidade28
45502,Nome45501,26,Cidade86
45503,Nome45502,29,Cidade48
45504,Nome45503,60,Cidade70
45505,Nome45504,25,Cidade18
45506,Nome45505,45,Cidade96
45507,Nome45506,19,Cidade62
45508,Nome45507,57,Cidade20
45509,Nome45508,51,Cidade80
45510,Nome45509,53,Cidade3
45511,Nome45510,52,Cidade73
45512,Nome45511,60,Cidade8
45513,Nome45512,33,Cidade11
45514,Nome45513,34,Cidade22
45515,Nome45514,48,Cidade1
45516,Nome45515,60,Cidade64
45517,Nome45516,36,Cidade63
45518,Nome45517,26,Cidade46
45519,Nome45518,26,Cidade82
45520,Nome45519,41,Cidade28
45521,Nome45520,55,Cidade58
45522,Nome45521,43,Cidade46
45523,Nome45522,48,Cidade77
45524,Nome45523,29,Cidade94
45525,Nome45524,55,Cidade27
45526,Nome45525,45,Cidade29
45527,Nome45526,60,Cidade79
45528,Nome45527,49,Cidade75
45529,Nome45528,30,Cidade24
45530,Nome45529,44,Cidade70
45531,Nome45530,20,Cidade59
45532,Nome45531,62,Cidade4
45533,Nome45532,55,Cidade69
45534,Nome45533,50,Cidade16
45535,Nome45534,21,Cidade8
45536,Nome45535,52,Cidade77
45537,Nome45536,37,Cidade77
45538,Nome45537,18,Cidade46
45539,Nome45538,20,Cidade13
45540,Nome45539,69,Cidade27
45541,Nome45540,37,Cidade18
45542,Nome45541,49,Cidade89
45543,Nome45542,42,Cidade64
45544,Nome45543,29,Cidade23
45545,Nome45544,28,Cidade37
45546,Nome45545,59,Cidade91
45547,Nome45546,28,Cidade80
45548,Nome45547,63,Cidade37
45549,Nome45548,36,Cidade21
45550,Nome45549,35,Cidade98
45551,Nome45550,61,Cidade1
45552,Nome45551,23,Cidade11
45553,Nome45552,55,Cidade36
45554,Nome45553,47,Cidade89
45555,Nome45554,41,Cidade80
45556,Nome45555,53,Cidade62
45557,Nome45556,39,Cidade49
45558,Nome45557,19,Cidade66
45559,Nome45558,33,Cidade36
45560,Nome45559,21,Cidade4
45561,Nome45560,38,Cidade58
45562,Nome45561,23,Cidade41
45563,Nome45562,55,Cidade67
45564,Nome45563,48,Cidade89
45565,Nome45564,57,Cidade7
45566,Nome45565,38,Cidade70
45567,Nome45566,29,Cidade5
45568,Nome45567,30,Cidade4
45569,Nome45568,55,Cidade26
45570,Nome45569,38,Cidade71
45571,Nome45570,51,Cidade49
45572,Nome45571,30,Cidade91
45573,Nome45572,19,Cidade85
45574,Nome45573,27,Cidade13
45575,Nome45574,57,Cidade99
45576,Nome45575,58,Cidade9
45577,Nome45576,30,Cidade39
45578,Nome45577,41,Cidade79
45579,Nome45578,50,Cidade45
45580,Nome45579,68,Cidade22
45581,Nome45580,35,Cidade41
45582,Nome45581,35,Cidade1
45583,Nome45582,63,Cidade91
45584,Nome45583,69,Cidade50
45585,Nome45584,34,Cidade15
45586,Nome45585,46,Cidade24
45587,Nome45586,23,Cidade6
45588,Nome45587,65,Cidade88
45589,Nome45588,39,Cidade43
45590,Nome45589,27,Cidade64
45591,Nome45590,18,Cidade44
45592,Nome45591,68,Cidade32
45593,Nome45592,51,Cidade8
45594,Nome45593,41,Cidade15
45595,Nome45594,62,Cidade74
45596,Nome45595,45,Cidade65
45597,Nome45596,32,Cidade79
45598,Nome45597,43,Cidade73
45599,Nome45598,47,Cidade86
45600,Nome45599,58,Cidade17
45601,Nome45600,63,Cidade90
45602,Nome45601,65,Cidade28
45603,Nome45602,58,Cidade31
45604,Nome45603,67,Cidade29
45605,Nome45604,59,Cidade61
45606,Nome45605,44,Cidade76
45607,Nome45606,34,Cidade65
45608,Nome45607,39,Cidade88
45609,Nome45608,68,Cidade89
45610,Nome45609,60,Cidade71
45611,Nome45610,24,Cidade98
45612,Nome45611,62,Cidade97
45613,Nome45612,43,Cidade20
45614,Nome45613,42,Cidade92
45615,Nome45614,55,Cidade5
45616,Nome45615,52,Cidade93
45617,Nome45616,51,Cidade99
45618,Nome45617,57,Cidade79
45619,Nome45618,30,Cidade37
45620,Nome45619,18,Cidade41
45621,Nome45620,66,Cidade56
45622,Nome45621,63,Cidade61
45623,Nome45622,41,Cidade40
45624,Nome45623,44,Cidade96
45625,Nome45624,47,Cidade26
45626,Nome45625,68,Cidade50
45627,Nome45626,37,Cidade39
45628,Nome45627,51,Cidade72
45629,Nome45628,30,Cidade57
45630,Nome45629,46,Cidade4
45631,Nome45630,50,Cidade19
45632,Nome45631,25,Cidade14
45633,Nome45632,37,Cidade74
45634,Nome45633,30,Cidade53
45635,Nome45634,26,Cidade22
45636,Nome45635,56,Cidade57
45637,Nome45636,31,Cidade36
45638,Nome45637,67,Cidade50
45639,Nome45638,53,Cidade73
45640,Nome45639,60,Cidade48
45641,Nome45640,36,Cidade22
45642,Nome45641,37,Cidade16
45643,Nome45642,21,Cidade77
45644,Nome45643,27,Cidade81
45645,Nome45644,25,Cidade32
45646,Nome45645,23,Cidade40
45647,Nome45646,32,Cidade90
45648,Nome45647,38,Cidade36
45649,Nome45648,36,Cidade35
45650,Nome45649,30,Cidade21
45651,Nome45650,61,Cidade75
45652,Nome45651,40,Cidade8
45653,Nome45652,26,Cidade89
45654,Nome45653,69,Cidade4
45655,Nome45654,38,Cidade68
45656,Nome45655,23,Cidade21
45657,Nome45656,53,Cidade22
45658,Nome45657,62,Cidade21
45659,Nome45658,65,Cidade89
45660,Nome45659,61,Cidade47
45661,Nome45660,52,Cidade60
45662,Nome45661,59,Cidade55
45663,Nome45662,32,Cidade86
45664,Nome45663,49,Cidade37
45665,Nome45664,30,Cidade54
45666,Nome45665,28,Cidade10
45667,Nome45666,58,Cidade87
45668,Nome45667,61,Cidade58
45669,Nome45668,33,Cidade64
45670,Nome45669,55,Cidade15
45671,Nome45670,19,Cidade93
45672,Nome45671,54,Cidade45
45673,Nome45672,34,Cidade70
45674,Nome45673,40,Cidade64
45675,Nome45674,66,Cidade16
45676,Nome45675,35,Cidade62
45677,Nome45676,21,Cidade68
45678,Nome45677,34,Cidade8
45679,Nome45678,27,Cidade59
45680,Nome45679,68,Cidade5
45681,Nome45680,21,Cidade99
45682,Nome45681,26,Cidade97
45683,Nome45682,20,Cidade96
45684,Nome45683,52,Cidade8
45685,Nome45684,19,Cidade74
45686,Nome45685,23,Cidade46
45687,Nome45686,40,Cidade16
45688,Nome45687,46,Cidade60
45689,Nome45688,23,Cidade93
45690,Nome45689,39,Cidade2
45691,Nome45690,33,Cidade29
45692,Nome45691,67,Cidade57
45693,Nome45692,39,Cidade71
45694,Nome45693,31,Cidade80
45695,Nome45694,53,Cidade4
45696,Nome45695,54,Cidade40
45697,Nome45696,55,Cidade6
45698,Nome45697,22,Cidade33
45699,Nome45698,46,Cidade76
45700,Nome45699,19,Cidade80
45701,Nome45700,66,Cidade82
45702,Nome45701,67,Cidade94
45703,Nome45702,43,Cidade58
45704,Nome45703,51,Cidade28
45705,Nome45704,67,Cidade7
45706,Nome45705,50,Cidade30
45707,Nome45706,43,Cidade54
45708,Nome45707,30,Cidade2
45709,Nome45708,28,Cidade72
45710,Nome45709,39,Cidade72
45711,Nome45710,54,Cidade16
45712,Nome45711,46,Cidade23
45713,Nome45712,22,Cidade78
45714,Nome45713,29,Cidade20
45715,Nome45714,38,Cidade20
45716,Nome45715,24,Cidade61
45717,Nome45716,56,Cidade79
45718,Nome45717,58,Cidade55
45719,Nome45718,40,Cidade98
45720,Nome45719,26,Cidade22
45721,Nome45720,57,Cidade89
45722,Nome45721,39,Cidade21
45723,Nome45722,59,Cidade83
45724,Nome45723,37,Cidade90
45725,Nome45724,45,Cidade18
45726,Nome45725,33,Cidade76
45727,Nome45726,49,Cidade10
45728,Nome45727,68,Cidade28
45729,Nome45728,23,Cidade26
45730,Nome45729,27,Cidade90
45731,Nome45730,69,Cidade15
45732,Nome45731,57,Cidade97
45733,Nome45732,51,Cidade82
45734,Nome45733,48,Cidade35
45735,Nome45734,53,Cidade38
45736,Nome45735,45,Cidade44
45737,Nome45736,46,Cidade17
45738,Nome45737,35,Cidade80
45739,Nome45738,34,Cidade32
45740,Nome45739,56,Cidade20
45741,Nome45740,60,Cidade18
45742,Nome45741,50,Cidade91
45743,Nome45742,37,Cidade31
45744,Nome45743,21,Cidade35
45745,Nome45744,67,Cidade83
45746,Nome45745,28,Cidade38
45747,Nome45746,58,Cidade62
45748,Nome45747,24,Cidade79
45749,Nome45748,49,Cidade56
45750,Nome45749,46,Cidade22
45751,Nome45750,37,Cidade83
45752,Nome45751,26,Cidade64
45753,Nome45752,44,Cidade45
45754,Nome45753,33,Cidade56
45755,Nome45754,20,Cidade55
45756,Nome45755,41,Cidade29
45757,Nome45756,26,Cidade4
45758,Nome45757,59,Cidade42
45759,Nome45758,22,Cidade27
45760,Nome45759,44,Cidade76
45761,Nome45760,69,Cidade4
45762,Nome45761,45,Cidade44
45763,Nome45762,55,Cidade97
45764,Nome45763,51,Cidade68
45765,Nome45764,49,Cidade24
45766,Nome45765,25,Cidade40
45767,Nome45766,49,Cidade1
45768,Nome45767,49,Cidade68
45769,Nome45768,32,Cidade78
45770,Nome45769,33,Cidade84
45771,Nome45770,20,Cidade87
45772,Nome45771,47,Cidade82
45773,Nome45772,19,Cidade87
45774,Nome45773,42,Cidade73
45775,Nome45774,40,Cidade25
45776,Nome45775,24,Cidade79
45777,Nome45776,69,Cidade91
45778,Nome45777,25,Cidade40
45779,Nome45778,61,Cidade49
45780,Nome45779,40,Cidade53
45781,Nome45780,42,Cidade89
45782,Nome45781,37,Cidade83
45783,Nome45782,54,Cidade53
45784,Nome45783,69,Cidade82
45785,Nome45784,19,Cidade37
45786,Nome45785,62,Cidade15
45787,Nome45786,39,Cidade21
45788,Nome45787,43,Cidade99
45789,Nome45788,20,Cidade78
45790,Nome45789,42,Cidade23
45791,Nome45790,32,Cidade84
45792,Nome45791,63,Cidade21
45793,Nome45792,64,Cidade7
45794,Nome45793,22,Cidade6
45795,Nome45794,24,Cidade34
45796,Nome45795,22,Cidade56
45797,Nome45796,46,Cidade51
45798,Nome45797,21,Cidade96
45799,Nome45798,56,Cidade67
45800,Nome45799,61,Cidade31
45801,Nome45800,38,Cidade47
45802,Nome45801,65,Cidade30
45803,Nome45802,58,Cidade18
45804,Nome45803,46,Cidade16
45805,Nome45804,51,Cidade53
45806,Nome45805,57,Cidade47
45807,Nome45806,48,Cidade44
45808,Nome45807,50,Cidade64
45809,Nome45808,40,Cidade21
45810,Nome45809,42,Cidade30
45811,Nome45810,29,Cidade73
45812,Nome45811,34,Cidade20
45813,Nome45812,36,Cidade96
45814,Nome45813,49,Cidade59
45815,Nome45814,38,Cidade7
45816,Nome45815,37,Cidade68
45817,Nome45816,40,Cidade10
45818,Nome45817,68,Cidade79
45819,Nome45818,62,Cidade72
45820,Nome45819,66,Cidade81
45821,Nome45820,39,Cidade26
45822,Nome45821,68,Cidade44
45823,Nome45822,38,Cidade65
45824,Nome45823,46,Cidade74
45825,Nome45824,59,Cidade86
45826,Nome45825,29,Cidade49
45827,Nome45826,44,Cidade94
45828,Nome45827,19,Cidade89
45829,Nome45828,26,Cidade95
45830,Nome45829,37,Cidade50
45831,Nome45830,28,Cidade26
45832,Nome45831,66,Cidade34
45833,Nome45832,26,Cidade77
45834,Nome45833,59,Cidade46
45835,Nome45834,49,Cidade1
45836,Nome45835,19,Cidade62
45837,Nome45836,27,Cidade20
45838,Nome45837,18,Cidade25
45839,Nome45838,32,Cidade48
45840,Nome45839,68,Cidade82
45841,Nome45840,50,Cidade84
45842,Nome45841,55,Cidade58
45843,Nome45842,55,Cidade6
45844,Nome45843,47,Cidade16
45845,Nome45844,50,Cidade7
45846,Nome45845,27,Cidade57
45847,Nome45846,41,Cidade7
45848,Nome45847,48,Cidade86
45849,Nome45848,45,Cidade25
45850,Nome45849,34,Cidade37
45851,Nome45850,29,Cidade1
45852,Nome45851,43,Cidade31
45853,Nome45852,23,Cidade44
45854,Nome45853,27,Cidade63
45855,Nome45854,35,Cidade79
45856,Nome45855,61,Cidade25
45857,Nome45856,59,Cidade52
45858,Nome45857,67,Cidade26
45859,Nome45858,68,Cidade84
45860,Nome45859,51,Cidade77
45861,Nome45860,29,Cidade35
45862,Nome45861,56,Cidade97
45863,Nome45862,61,Cidade44
45864,Nome45863,25,Cidade82
45865,Nome45864,42,Cidade14
45866,Nome45865,51,Cidade36
45867,Nome45866,32,Cidade9
45868,Nome45867,23,Cidade19
45869,Nome45868,30,Cidade81
45870,Nome45869,35,Cidade84
45871,Nome45870,19,Cidade8
45872,Nome45871,52,Cidade91
45873,Nome45872,30,Cidade55
45874,Nome45873,66,Cidade26
45875,Nome45874,48,Cidade70
45876,Nome45875,39,Cidade11
45877,Nome45876,42,Cidade86
45878,Nome45877,22,Cidade92
45879,Nome45878,22,Cidade49
45880,Nome45879,59,Cidade86
45881,Nome45880,66,Cidade39
45882,Nome45881,19,Cidade1
45883,Nome45882,61,Cidade94
45884,Nome45883,40,Cidade17
45885,Nome45884,19,Cidade75
45886,Nome45885,65,Cidade54
45887,Nome45886,51,Cidade17
45888,Nome45887,38,Cidade56
45889,Nome45888,51,Cidade12
45890,Nome45889,20,Cidade20
45891,Nome45890,18,Cidade72
45892,Nome45891,18,Cidade73
45893,Nome45892,61,Cidade3
45894,Nome45893,21,Cidade60
45895,Nome45894,57,Cidade47
45896,Nome45895,67,Cidade61
45897,Nome45896,52,Cidade82
45898,Nome45897,57,Cidade76
45899,Nome45898,42,Cidade7
45900,Nome45899,68,Cidade29
45901,Nome45900,40,Cidade60
45902,Nome45901,69,Cidade29
45903,Nome45902,37,Cidade83
45904,Nome45903,60,Cidade95
45905,Nome45904,34,Cidade67
45906,Nome45905,35,Cidade38
45907,Nome45906,37,Cidade38
45908,Nome45907,47,Cidade9
45909,Nome45908,36,Cidade22
45910,Nome45909,55,Cidade67
45911,Nome45910,55,Cidade50
45912,Nome45911,51,Cidade31
45913,Nome45912,42,Cidade35
45914,Nome45913,65,Cidade53
45915,Nome45914,23,Cidade41
45916,Nome45915,21,Cidade92
45917,Nome45916,22,Cidade52
45918,Nome45917,31,Cidade84
45919,Nome45918,61,Cidade92
45920,Nome45919,48,Cidade81
45921,Nome45920,51,Cidade81
45922,Nome45921,36,Cidade58
45923,Nome45922,61,Cidade24
45924,Nome45923,31,Cidade74
45925,Nome45924,22,Cidade72
45926,Nome45925,30,Cidade42
45927,Nome45926,48,Cidade73
45928,Nome45927,63,Cidade10
45929,Nome45928,46,Cidade72
45930,Nome45929,24,Cidade8
45931,Nome45930,50,Cidade27
45932,Nome45931,20,Cidade60
45933,Nome45932,43,Cidade67
45934,Nome45933,36,Cidade8
45935,Nome45934,67,Cidade91
45936,Nome45935,31,Cidade85
45937,Nome45936,42,Cidade60
45938,Nome45937,65,Cidade19
45939,Nome45938,68,Cidade16
45940,Nome45939,36,Cidade20
45941,Nome45940,67,Cidade36
45942,Nome45941,37,Cidade86
45943,Nome45942,48,Cidade55
45944,Nome45943,49,Cidade40
45945,Nome45944,25,Cidade84
45946,Nome45945,44,Cidade36
45947,Nome45946,35,Cidade53
45948,Nome45947,34,Cidade37
45949,Nome45948,58,Cidade92
45950,Nome45949,18,Cidade9
45951,Nome45950,24,Cidade49
45952,Nome45951,45,Cidade85
45953,Nome45952,28,Cidade72
45954,Nome45953,58,Cidade10
45955,Nome45954,59,Cidade26
45956,Nome45955,22,Cidade78
45957,Nome45956,24,Cidade73
45958,Nome45957,26,Cidade15
45959,Nome45958,35,Cidade14
45960,Nome45959,48,Cidade60
45961,Nome45960,66,Cidade57
45962,Nome45961,28,Cidade84
45963,Nome45962,26,Cidade16
45964,Nome45963,63,Cidade21
45965,Nome45964,66,Cidade23
45966,Nome45965,18,Cidade29
45967,Nome45966,41,Cidade62
45968,Nome45967,43,Cidade76
45969,Nome45968,28,Cidade99
45970,Nome45969,41,Cidade66
45971,Nome45970,42,Cidade72
45972,Nome45971,41,Cidade28
45973,Nome45972,58,Cidade5
45974,Nome45973,31,Cidade14
45975,Nome45974,40,Cidade79
45976,Nome45975,26,Cidade88
45977,Nome45976,28,Cidade19
45978,Nome45977,36,Cidade15
45979,Nome45978,48,Cidade48
45980,Nome45979,42,Cidade72
45981,Nome45980,68,Cidade25
45982,Nome45981,19,Cidade72
45983,Nome45982,30,Cidade88
45984,Nome45983,54,Cidade7
45985,Nome45984,35,Cidade22
45986,Nome45985,62,Cidade32
45987,Nome45986,46,Cidade28
45988,Nome45987,37,Cidade51
45989,Nome45988,26,Cidade53
45990,Nome45989,60,Cidade87
45991,Nome45990,30,Cidade67
45992,Nome45991,62,Cidade6
45993,Nome45992,56,Cidade46
45994,Nome45993,41,Cidade16
45995,Nome45994,54,Cidade69
45996,Nome45995,46,Cidade55
45997,Nome45996,21,Cidade2
45998,Nome45997,60,Cidade26
45999,Nome45998,67,Cidade5
46000,Nome45999,55,Cidade46
46001,Nome46000,53,Cidade8
46002,Nome46001,19,Cidade29
46003,Nome46002,42,Cidade50
46004,Nome46003,56,Cidade34
46005,Nome46004,35,Cidade82
46006,Nome46005,29,Cidade29
46007,Nome46006,31,Cidade88
46008,Nome46007,45,Cidade28
46009,Nome46008,46,Cidade77
46010,Nome46009,47,Cidade52
46011,Nome46010,21,Cidade41
46012,Nome46011,59,Cidade74
46013,Nome46012,28,Cidade52
46014,Nome46013,52,Cidade54
46015,Nome46014,28,Cidade91
46016,Nome46015,48,Cidade73
46017,Nome46016,24,Cidade52
46018,Nome46017,32,Cidade98
46019,Nome46018,50,Cidade41
46020,Nome46019,18,Cidade4
46021,Nome46020,29,Cidade89
46022,Nome46021,32,Cidade20
46023,Nome46022,65,Cidade27
46024,Nome46023,34,Cidade18
46025,Nome46024,47,Cidade71
46026,Nome46025,67,Cidade50
46027,Nome46026,32,Cidade11
46028,Nome46027,48,Cidade7
46029,Nome46028,63,Cidade34
46030,Nome46029,57,Cidade84
46031,Nome46030,34,Cidade83
46032,Nome46031,56,Cidade57
46033,Nome46032,32,Cidade44
46034,Nome46033,42,Cidade46
46035,Nome46034,54,Cidade68
46036,Nome46035,42,Cidade2
46037,Nome46036,33,Cidade17
46038,Nome46037,43,Cidade15
46039,Nome46038,60,Cidade80
46040,Nome46039,29,Cidade8
46041,Nome46040,44,Cidade45
46042,Nome46041,42,Cidade58
46043,Nome46042,29,Cidade92
46044,Nome46043,37,Cidade89
46045,Nome46044,54,Cidade3
46046,Nome46045,25,Cidade9
46047,Nome46046,44,Cidade63
46048,Nome46047,19,Cidade47
46049,Nome46048,44,Cidade26
46050,Nome46049,26,Cidade94
46051,Nome46050,49,Cidade45
46052,Nome46051,64,Cidade36
46053,Nome46052,47,Cidade31
46054,Nome46053,58,Cidade65
46055,Nome46054,29,Cidade71
46056,Nome46055,54,Cidade32
46057,Nome46056,62,Cidade49
46058,Nome46057,64,Cidade55
46059,Nome46058,66,Cidade48
46060,Nome46059,26,Cidade42
46061,Nome46060,27,Cidade10
46062,Nome46061,46,Cidade89
46063,Nome46062,33,Cidade18
46064,Nome46063,28,Cidade7
46065,Nome46064,56,Cidade42
46066,Nome46065,18,Cidade85
46067,Nome46066,27,Cidade94
46068,Nome46067,45,Cidade31
46069,Nome46068,48,Cidade69
46070,Nome46069,51,Cidade42
46071,Nome46070,48,Cidade64
46072,Nome46071,18,Cidade53
46073,Nome46072,20,Cidade24
46074,Nome46073,48,Cidade12
46075,Nome46074,65,Cidade29
46076,Nome46075,35,Cidade92
46077,Nome46076,68,Cidade32
46078,Nome46077,55,Cidade61
46079,Nome46078,55,Cidade19
46080,Nome46079,40,Cidade81
46081,Nome46080,37,Cidade91
46082,Nome46081,49,Cidade81
46083,Nome46082,55,Cidade16
46084,Nome46083,50,Cidade39
46085,Nome46084,20,Cidade6
46086,Nome46085,18,Cidade51
46087,Nome46086,31,Cidade55
46088,Nome46087,53,Cidade40
46089,Nome46088,46,Cidade89
46090,Nome46089,64,Cidade59
46091,Nome46090,23,Cidade95
46092,Nome46091,41,Cidade37
46093,Nome46092,58,Cidade77
46094,Nome46093,38,Cidade83
46095,Nome46094,58,Cidade62
46096,Nome46095,69,Cidade61
46097,Nome46096,63,Cidade71
46098,Nome46097,64,Cidade20
46099,Nome46098,62,Cidade15
46100,Nome46099,37,Cidade12
46101,Nome46100,63,Cidade88
46102,Nome46101,57,Cidade49
46103,Nome46102,60,Cidade99
46104,Nome46103,44,Cidade98
46105,Nome46104,51,Cidade37
46106,Nome46105,55,Cidade29
46107,Nome46106,62,Cidade23
46108,Nome46107,26,Cidade85
46109,Nome46108,21,Cidade30
46110,Nome46109,69,Cidade94
46111,Nome46110,40,Cidade13
46112,Nome46111,37,Cidade80
46113,Nome46112,20,Cidade69
46114,Nome46113,64,Cidade58
46115,Nome46114,38,Cidade78
46116,Nome46115,50,Cidade58
46117,Nome46116,24,Cidade61
46118,Nome46117,34,Cidade98
46119,Nome46118,18,Cidade85
46120,Nome46119,22,Cidade27
46121,Nome46120,54,Cidade65
46122,Nome46121,47,Cidade39
46123,Nome46122,55,Cidade10
46124,Nome46123,31,Cidade31
46125,Nome46124,24,Cidade69
46126,Nome46125,65,Cidade43
46127,Nome46126,33,Cidade41
46128,Nome46127,56,Cidade70
46129,Nome46128,53,Cidade32
46130,Nome46129,36,Cidade43
46131,Nome46130,38,Cidade54
46132,Nome46131,21,Cidade69
46133,Nome46132,54,Cidade91
46134,Nome46133,41,Cidade15
46135,Nome46134,51,Cidade70
46136,Nome46135,38,Cidade81
46137,Nome46136,39,Cidade26
46138,Nome46137,48,Cidade45
46139,Nome46138,44,Cidade78
46140,Nome46139,51,Cidade91
46141,Nome46140,30,Cidade56
46142,Nome46141,21,Cidade16
46143,Nome46142,33,Cidade86
46144,Nome46143,47,Cidade94
46145,Nome46144,47,Cidade48
46146,Nome46145,25,Cidade8
46147,Nome46146,48,Cidade97
46148,Nome46147,45,Cidade78
46149,Nome46148,35,Cidade51
46150,Nome46149,69,Cidade27
