ID;Nome;Idade;Cidade
47125;Nome47124;67;Cidade64
47126;Nome47125;54;Cidade21
47127;Nome47126;57;Cidade66
47128;Nome47127;46;Cidade7
47129;Nome47128;50;Cidade73
47130;Nome47129;21;Cidade45
47131;Nome47130;21;Cidade48
47132;Nome47131;29;Cidade50
47133;Nome47132;69;Cidade94
47134;Nome47133;34;Cidade62
47135;Nome47134;32;Cidade39
47136;Nome47135;51;Cidade15
47137;Nome47136;22;Cidade62
47138;Nome47137;32;Cidade98
47139;Nome47138;30;Cidade46
47140;Nome47139;55;Cidade78
47141;Nome47140;33;Cidade94
47142;Nome47141;24;Cidade15
47143;Nome47142;68;Cidade57
47144;Nome47143;29;Cidade96
47145;Nome47144;54;Cidade76
47146;Nome47145;32;Cidade79
47147;Nome47146;34;Cidade93
47148;Nome47147;63;Cidade47
47149;Nome47148;49;Cidade59
47150;Nome47149;26;Cidade34
47151;Nome47150;55;Cidade43
47152;Nome47151;60;Cidade4
47153;Nome47152;63;Cidade11
47154;Nome47153;31;Cidade59
47155;Nome47154;18;Cidade98
47156;Nome47155;25;Cidade26
47157;Nome47156;41;Cidade21
47158;Nome47157;52;Cidade30
47159;Nome47158;50;Cidade68
47160;Nome47159;57;Cidade50
47161;Nome47160;63;Cidade32
47162;Nome47161;36;Cidade27
47163;Nome47162;21;Cidade50
47164;Nome47163;24;Cidade16
47165;Nome47164;56;Cidade43
47166;Nome47165;42;Cidade8
47167;Nome47166;22;Cidade56
47168;Nome47167;57;Cidade3
47169;Nome47168;48;Cidade11
47170;Nome47169;59;Cidade80
47171;Nome47170;43;Cidade17
47172;Nome47171;64;Cidade50
47173;Nome47172;41;Cidade97
47174;Nome47173;31;Cidade34
47175;Nome47174;55;Cidade37
47176;Nome47175;68;Cidade33
47177;Nome47176;32;Cidade8
47178;Nome47177;59;Cidade2
47179;Nome47178;49;Cidade55
47180;Nome47179;60;Cidade91
47181;Nome47180;22;Cidade86
47182;Nome47181;55;Cidade61
47183;Nome47182;33;Cidade16
47184;Nome47183;27;Cidade77
47185;Nome47184;67;Cidade65
47186;Nome47185;41;Cidade43
47187;Nome47186;69;Cidade72
47188;Nome47187;56;Cidade66
47189;Nome47188;50;Cidade76
47190;Nome47189;39;Cidade14
47191;Nome47190;34;Cidade70
47192;Nome47191;26;Cidade35
47193;Nome47192;53;Cidade75
47194;Nome47193;36;Cidade40
47195;Nome47194;44;Cidade74
47196;Nome47195;48;Cidade19
47197;Nome47196;41;Cidade42
47198;Nome47197;45;Cidade54
47199;Nome47198;68;Cidade92
47200;Nome47199;36;Cidade44
47201;Nome47200;32;Cidade88
47202;Nome47201;41;Cidade19
47203;Nome47202;47;Cidade11
47204;Nome47203;65;Cidade90
47205;Nome47204;62;Cidade4
47206;Nome47205;47;Cidade61
47207;Nome47206;22;Cidade79
47208;Nome47207;39;Cidade20
47209;Nome47208;25;Cidade67
47210;Nome47209;57;Cidade44
47211;Nome47210;34;Cidade5
47212;Nome47211;19;Cidade48
47213;Nome47212;53;Cidade45
47214;Nome47213;42;Cidade68
47215;Nome47214;61;Cidade63
47216;Nome47215;24;Cidade30
47217;Nome47216;48;Cidade96
47218;Nome47217;36;Cidade5
47219;Nome47218;44;Cidade63
47220;Nome47219;64;Cidade5
47221;Nome47220;51;Cidade60
47222;Nome47221;46;Cidade64
47223;Nome47222;62;Cidade66
47224;Nome47223;48;Cidade69
47225;Nome47224;29;Cidade85
47226;Nome47225;42;Cidade6
47227;Nome47226;59;Cidade48
47228;Nome47227;52;Cidade95
47229;Nome47228;44;Cidade90
47230;Nome47229;57;Cidade48
47231;Nome47230;30;Cidade26
47232;Nome47231;19;Cidade19
47233;Nome47232;27;Cidade23
47234;Nome47233;62;Cidade46
47235;Nome47234;40;Cidade45
47236;Nome47235;59;Cidade88
47237;Nome47236;25;Cidade39
47238;Nome47237;23;Cidade2
47239;Nome47238;42;Cidade16
47240;Nome47239;67;Cidade46
47241;Nome47240;40;Cidade37
47242;Nome47241;55;Cidade10
47243;Nome47242;41;Cidade41
47244;Nome47243;62;Cidade79
47245;Nome47244;39;Cidade85
47246;Nome47245;58;Cidade46
47247;Nome47246;45;Cidade4
47248;Nome47247;31;Cidade76
47249;Nome47248;66;Cidade14
47250;Nome47249;54;Cidade37
47251;Nome47250;30;Cidade30
47252;Nome47251;53;Cidade32
47253;Nome47252;49;Cidade80
47254;Nome47253;46;Cidade89
47255;Nome47254;44;Cidade64
47256;Nome47255;42;Cidade38
47257;Nome47256;53;Cidade20
47258;Nome47257;46;Cidade22
47259;Nome47258;33;Cidade61
47260;Nome47259;50;Cidade20
47261;Nome47260;62;Cidade71
47262;Nome47261;29;Cidade92
47263;Nome47262;46;Cidade96
47264;Nome47263;39;Cidade78
47265;Nome47264;45;Cidade65
47266;Nome47265;48;Cidade47
47267;Nome47266;63;Cidade94
47268;Nome47267;65;Cidade57
47269;Nome47268;29;Cidade2
47270;Nome47269;45;Cidade49
47271;Nome47270;59;Cidade79
47272;Nome47271;61;Cidade56
47273;Nome47272;38;Cidade58
47274;Nome47273;40;Cidade72
47275;Nome47274;41;Cidade58
47276;Nome47275;46;Cidade40
47277;Nome47276;55;Cidade91
47278;Nome47277;30;Cidade56
47279;Nome47278;18;Cidade17
47280;Nome47279;31;Cidade25
47281;Nome47280;52;Cidade54
47282;Nome47281;58;Cidade1
47283;Nome47282;21;Cidade83
47284;Nome47283;42;Cidade1
47285;Nome47284;37;Cidade11
47286;Nome47285;55;Cidade86
47287;Nome47286;21;Cidade47
47288;Nome47287;33;Cidade15
47289;Nome47288;44;Cidade81
47290;Nome47289;22;Cidade24
47291;Nome47290;30;Cidade9
47292;Nome47291;59;Cidade10
47293;Nome47292;60;Cidade62
47294;Nome47293;41;Cidade54
47295;Nome47294;50;Cidade95
47296;Nome47295;30;Cidade73
47297;Nome47296;49;Cidade52
47298;Nome47297;18;Cidade41
47299;Nome47298;31;Cidade92
47300;Nome47299;61;Cidade30
47301;Nome47300;40;Cidade26
47302;Nome47301;39;Cidade42
47303;Nome47302;43;Cidade41
47304;Nome47303;38;Cidade93
47305;Nome47304;20;Cidade50
47306;Nome47305;29;Cidade16
47307;Nome47306;38;Cidade74
47308;Nome47307;30;Cidade7
47309;Nome47308;25;Cidade34
47310;Nome47309;20;Cidade11
47311;Nome47310;63;Cidade84
47312;Nome47311;24;Cidade20
47313;Nome47312;68;Cidade41
47314;Nome47313;31;Cidade86
47315;Nome47314;26;Cidade33
47316;Nome47315;58;Cidade63
47317;Nome47316;33;Cidade25
47318;Nome47317;51;Cidade62
47319;Nome47318;19;Cidade18
47320;Nome47319;27;Cidade93
47321;Nome47320;62;Cidade88
47322;Nome47321;19;Cidade91
47323;Nome47322;37;Cidade3
47324;Nome47323;40;Cidade49
47325;Nome47324;46;Cidade57
47326;Nome47325;51;Cidade54
47327;Nome47326;61;Cidade18
47328;Nome47327;68;Cidade18
47329;Nome47328;56;Cidade6
47330;Nome47329;65;Cidade14
47331;Nome47330;69;Cidade13
47332;Nome47331;32;Cidade68
47333;Nome47332;53;Cidade89
47334;Nome47333;34;Cidade77
47335;Nome47334;67;Cidade89
47336;Nome47335;64;Cidade10
47337;Nome47336;22;Cidade78
47338;Nome47337;69;Cidade63
47339;Nome47338;33;Cidade59
47340;Nome47339;24;Cidade74
47341;Nome47340;46;Cidade70
47342;Nome47341;24;Cidade78
47343;Nome47342;52;Cidade97
47344;Nome47343;68;Cidade52
47345;Nome47344;67;Cidade91
47346;Nome47345;42;Cidade93
47347;Nome47346;64;Cidade63
47348;Nome47347;47;Cidade92
47349;Nome47348;54;Cidade8
47350;Nome47349;66;Cidade89
47351;Nome47350;19;Cidade65
47352;Nome47351;34;Cidade55
47353;Nome47352;23;Cidade60
47354;Nome47353;63;Cidade65
47355;Nome47354;36;Cidade80
47356;Nome47355;63;Cidade29
47357;Nome47356;42;Cidade38
47358;Nome47357;42;Cidade36
47359;Nome47358;31;Cidade24
47360;Nome47359;40;Cidade14
47361;Nome47360;51;Cidade93
47362;Nome47361;18;Cidade39
47363;Nome47362;47;Cidade3
47364;Nome47363;60;Cidade78
47365;Nome47364;55;Cidade12
47366;Nome47365;21;Cidade41
47367;Nome47366;53;Cidade93
47368;Nome47367;48;Cidade54
47369;Nome47368;68;Cidade95
47370;Nome47369;58;Cidade99
47371;Nome47370;52;Cidade55
47372;Nome47371;47;Cidade41
47373;Nome47372;30;Cidade94
47374;Nome47373;42;Cidade25
47375;Nome47374;27;Cidade83
47376;Nome47375;58;Cidade95
47377;Nome47376;66;Cidade73
47378;Nome47377;33;Cidade7
47379;Nome47378;28;Cidade45
47380;Nome47379;41;Cidade7
47381;Nome47380;35;Cidade87
47382;Nome47381;56;Cidade41
47383;Nome47382;64;Cidade84
47384;Nome47383;34;Cidade33
47385;Nome47384;29;Cidade92
47386;Nome47385;19;Cidade82
47387;Nome47386;28;Cidade12
47388;Nome47387;23;Cidade18
47389;Nome47388;47;Cidade68
47390;Nome47389;66;Cidade53
47391;Nome47390;49;Cidade71
47392;Nome47391;45;Cidade80
47393;Nome47392;36;Cidade53
47394;Nome47393;57;Cidade81
47395;Nome47394;65;Cidade26
47396;Nome47395;33;Cidade33
47397;Nome47396;51;Cidade86
47398;Nome47397;51;Cidade84
47399;Nome47398;63;Cidade23
47400;Nome47399;46;Cidade79
47401;Nome47400;36;Cidade1
47402;Nome47401;63;Cidade78
47403;Nome47402;35;Cidade27
47404;Nome47403;19;Cidade15
47405;Nome47404;67;Cidade7
47406;Nome47405;42;Cidade75
47407;Nome47406;33;Cidade44
47408;Nome47407;56;Cidade66
47409;Nome47408;65;Cidade70
47410;Nome47409;21;Cidade86
47411;Nome47410;53;Cidade65
47412;Nome47411;55;Cidade52
47413;Nome47412;48;Cidade68
47414;Nome47413;65;Cidade78
47415;Nome47414;22;Cidade68
47416;Nome47415;32;Cidade5
47417;Nome47416;39;Cidade44
47418;Nome47417;63;Cidade78
47419;Nome47418;65;Cidade19
47420;Nome47419;25;Cidade71
47421;Nome47420;40;Cidade52
47422;Nome47421;69;Cidade69
47423;Nome47422;18;Cidade99
47424;Nome47423;44;Cidade21
47425;Nome47424;56;Cidade80
47426;Nome47425;62;Cidade98
47427;Nome47426;41;Cidade22
47428;Nome47427;34;Cidade56
47429;Nome47428;57;Cidade85
47430;Nome47429;69;Cidade76
47431;Nome47430;68;Cidade56
47432;Nome47431;52;Cidade66
47433;Nome47432;49;Cidade12
47434;Nome47433;62;Cidade70
47435;Nome47434;39;Cidade41
47436;Nome47435;46;Cidade94
47437;Nome47436;46;Cidade66
47438;Nome47437;23;Cidade5
47439;Nome47438;19;Cidade71
47440;Nome47439;53;Cidade2
47441;Nome47440;28;Cidade86
47442;Nome47441;51;Cidade8
47443;Nome47442;62;Cidade32
47444;Nome47443;66;Cidade49
47445;Nome47444;33;Cidade94
47446;Nome47445;36;Cidade22
47447;Nome47446;21;Cidade37
47448;Nome47447;63;Cidade70
47449;Nome47448;58;Cidade59
47450;Nome47449;33;Cidade85
47451;Nome47450;32;Cidade22
47452;Nome47451;32;Cidade46
47453;Nome47452;32;Cidade17
47454;Nome47453;23;Cidade45
47455;Nome47454;44;Cidade61
47456;Nome47455;22;Cidade98
47457;Nome47456;19;Cidade84
47458;Nome47457;67;Cidade14
47459;Nome47458;59;Cidade45
47460;Nome47459;27;Cidade22
47461;Nome47460;66;Cidade94
47462;Nome47461;43;Cidade24
47463;Nome47462;64;Cidade17
47464;Nome47463;51;Cidade59
47465;Nome47464;33;Cidade85
47466;Nome47465;39;Cidade62
47467;Nome47466;40;Cidade79
47468;Nome47467;62;Cidade77
47469;Nome47468;43;Cidade80
47470;Nome47469;45;Cidade28
47471;Nome47470;54;Cidade63
47472;Nome47471;29;Cidade83
47473;Nome47472;31;Cidade86
47474;Nome47473;66;Cidade44
47475;Nome47474;22;Cidade32
47476;Nome47475;35;Cidade68
47477;Nome47476;69;Cidade86
47478;Nome47477;52;Cidade1
47479;Nome47478;62;Cidade34
47480;Nome47479;35;Cidade52
47481;Nome47480;46;Cidade91
47482;Nome47481;23;Cidade65
47483;Nome47482;41;Cidade53
47484;Nome47483;25;Cidade37
47485;Nome47484;29;Cidade31
47486;Nome47485;39;Cidade66
47487;Nome47486;31;Cidade1
47488;Nome47487;36;Cidade36
47489;Nome47488;24;Cidade72
47490;Nome47489;23;Cidade82
47491;Nome47490;69;Cidade64
47492;Nome47491;58;Cidade42
47493;Nome47492;25;Cidade65
47494;Nome47493;18;Cidade1
47495;Nome47494;30;Cidade39
47496;Nome47495;32;Cidade72
47497;Nome47496;29;Cidade95
47498;Nome47497;58;Cidade18
47499;Nome47498;67;Cidade3
47500;Nome47499;59;Cidade4
47501;Nome47500;49;Cidade57
47502;Nome47501;48;Cidade57
47503;Nome47502;32;Cidade39
47504;Nome47503;33;Cidade75
47505;Nome47504;60;Cidade78
47506;Nome47505;36;Cidade46
47507;Nome47506;38;Cidade69
47508;Nome47507;24;Cidade91
47509;Nome47508;40;Cidade40
47510;Nome47509;48;Cidade2
47511;Nome47510;67;Cidade55
47512;Nome47511;64;Cidade7
47513;Nome47512;24;Cidade60
47514;Nome47513;25;Cidade16
47515;Nome47514;44;Cidade90
47516;Nome47515;19;Cidade65
47517;Nome47516;44;Cidade80
47518;Nome47517;51;Cidade80
47519;Nome47518;35;Cidade96
47520;Nome47519;46;Cidade34
47521;Nome47520;29;Cidade53
47522;Nome47521;32;Cidade14
47523;Nome47522;65;Cidade3
47524;Nome47523;22;Cidade48
47525;Nome47524;59;Cidade75
47526;Nome47525;48;Cidade58
47527;Nome47526;50;Cidade15
47528;Nome47527;53;Cidade14
47529;Nome47528;67;Cidade9
47530;Nome47529;19;Cidade43
47531;Nome47530;24;Cidade23
47532;Nome47531;60;Cidade15
47533;Nome47532;58;Cidade10
47534;Nome47533;24;Cidade13
47535;Nome47534;40;Cidade4
47536;Nome47535;47;Cidade79
47537;Nome47536;49;Cidade39
47538;Nome47537;35;Cidade53
47539;Nome47538;61;Cidade65
47540;Nome47539;24;Cidade42
47541;Nome47540;66;Cidade11
47542;Nome47541;37;Cidade70
47543;Nome47542;43;Cidade1
47544;Nome47543;46;Cidade19
47545;Nome47544;42;Cidade49
47546;Nome47545;60;Cidade61
47547;Nome47546;68;Cidade82
47548;Nome47547;30;Cidade57
47549;Nome47548;26;Cidade29
47550;Nome47549;40;Cidade76
47551;Nome47550;44;Cidade60
47552;Nome47551;62;Cidade21
47553;Nome47552;35;Cidade90
47554;Nome47553;43;Cidade90
47555;Nome47554;30;Cidade62
47556;Nome47555;21;Cidade66
47557;Nome47556;26;Cidade48
47558;Nome47557;67;Cidade40
47559;Nome47558;21;Cidade14
47560;Nome47559;69;Cidade31
47561;Nome47560;69;Cidade36
47562;Nome47561;63;Cidade62
47563;Nome47562;23;Cidade2
47564;Nome47563;33;Cidade18
47565;Nome47564;48;Cidade75
47566;Nome47565;29;Cidade38
47567;Nome47566;53;Cidade95
47568;Nome47567;24;Cidade92
47569;Nome47568;64;Cidade52
47570;Nome47569;39;Cidade50
47571;Nome47570;46;Cidade54
47572;Nome47571;51;Cidade64
47573;Nome47572;23;Cidade63
47574;Nome47573;21;Cidade25
47575;Nome47574;19;Cidade15
47576;Nome47575;31;Cidade59
47577;Nome47576;33;Cidade72
47578;Nome47577;65;Cidade9
47579;Nome47578;45;Cidade92
47580;Nome47579;29;Cidade13
47581;Nome47580;34;Cidade22
47582;Nome47581;64;Cidade5
47583;Nome47582;55;Cidade49
47584;Nome47583;22;Cidade59
47585;Nome47584;37;Cidade37
47586;Nome47585;36;Cidade42
47587;Nome47586;20;Cidade53
47588;Nome47587;26;Cidade44
47589;Nome47588;29;Cidade45
47590;Nome47589;57;Cidade35
47591;Nome47590;41;Cidade24
47592;Nome47591;57;Cidade67
47593;Nome47592;48;Cidade67
47594;Nome47593;18;Cidade70
47595;Nome47594;33;Cidade37
47596;Nome47595;37;Cidade85
47597;Nome47596;22;Cidade48
47598;Nome47597;68;Cidade56
47599;Nome47598;36;Cidade83
47600;Nome47599;45;Cidade62
47601;Nome47600;23;Cidade40
47602;Nome47601;40;Cidade85
47603;Nome47602;45;Cidade75
47604;Nome47603;41;Cidade66
47605;Nome47604;47;Cidade36
47606;Nome47605;47;Cidade50
47607;Nome47606;66;Cidade95
47608;Nome47607;57;Cidade95
47609;Nome47608;44;Cidade91
47610;Nome47609;20;Cidade25
47611;Nome47610;68;Cidade62
47612;Nome47611;67;Cidade28
47613;Nome47612;24;Cidade4
47614;Nome47613;52;Cidade14
47615;Nome47614;22;Cidade6
47616;Nome47615;66;Cidade54
47617;Nome47616;21;Cidade45
47618;Nome47617;47;Cidade57
47619;Nome47618;46;Cidade5
47620;Nome47619;47;Cidade64
47621;Nome47620;34;Cidade53
47622;Nome47621;18;Cidade80
47623;Nome47622;52;Cidade90
47624;Nome47623;29;Cidade70
47625;Nome47624;47;Cidade98
47626;Nome47625;62;Cidade58
47627;Nome47626;64;Cidade40
47628;Nome47627;65;Cidade44
47629;Nome47628;36;Cidade38
47630;Nome47629;32;Cidade7
47631;Nome47630;63;Cidade7
47632;Nome47631;36;Cidade78
47633;Nome47632;24;Cidade63
47634;Nome47633;46;Cidade30
47635;Nome47634;25;Cidade37
47636;Nome47635;43;Cidade78
47637;Nome47636;53;Cidade83
47638;Nome47637;63;Cidade92
47639;Nome47638;58;Cidade39
47640;Nome47639;34;Cidade65
47641;Nome47640;47;Cidade19
47642;Nome47641;64;Cidade59
47643;Nome47642;45;Cidade35
47644;Nome47643;48;Cidade5
47645;Nome47644;35;Cidade23
47646;Nome47645;20;Cidade7
47647;Nome47646;51;Cidade28
47648;Nome47647;65;Cidade22
47649;Nome47648;34;Cidade49
47650;Nome47649;35;Cidade44
47651;Nome47650;29;Cidade8
47652;Nome47651;49;Cidade19
47653;Nome47652;67;Cidade28
47654;Nome47653;28;Cidade8
47655;Nome47654;44;Cidade22
47656;Nome47655;57;Cidade56
47657;Nome47656;20;Cidade30
47658;Nome47657;53;Cidade7
47659;Nome47658;61;Cidade30
47660;Nome47659;48;Cidade24
47661;Nome47660;62;Cidade96
47662;Nome47661;66;Cidade45
47663;Nome47662;60;Cidade21
47664;Nome47663;67;Cidade82
47665;Nome47664;26;Cidade24
47666;Nome47665;34;Cidade30
47667;Nome47666;20;Cidade33
47668;Nome47667;27;Cidade17
47669;Nome47668;31;Cidade75
47670;Nome47669;59;Cidade83
47671;Nome47670;64;Cidade50
47672;Nome47671;35;Cidade29
47673;Nome47672;30;Cidade62
47674;Nome47673;19;Cidade32
47675;Nome47674;60;Cidade43
47676;Nome47675;66;Cidade27
47677;Nome47676;26;Cidade1
47678;Nome47677;61;Cidade90
47679;Nome47678;66;Cidade71
47680;Nome47679;64;Cidade26
47681;Nome47680;20;Cidade5
47682;Nome47681;42;Cidade65
47683;Nome47682;48;Cidade24
47684;Nome47683;29;Cidade84
47685;Nome47684;43;Cidade15
47686;Nome47685;65;Cidade75
47687;Nome47686;19;Cidade94
47688;Nome47687;47;Cidade97
47689;Nome47688;60;Cidade39
47690;Nome47689;36;Cidade30
47691;Nome47690;42;Cidade17
47692;Nome47691;39;Cidade40
47693;Nome47692;23;Cidade39
47694;Nome47693;45;Cidade11
47695;Nome47694;34;Cidade68
47696;Nome47695;44;Cidade63
47697;Nome47696;48;Cidade50
47698;Nome47697;46;Cidade6
47699;Nome47698;42;Cidade61
47700;Nome47699;52;Cidade61
47701;Nome47700;48;Cidade84
47702;Nome47701;45;Cidade91
47703;Nome47702;53;Cidade28
47704;Nome47703;22;Cidade36
47705;Nome47704;25;Cidade15
47706;Nome47705;67;Cidade94
47707;Nome47706;47;Cidade30
47708;Nome47707;47;Cidade41
47709;Nome47708;32;Cidade48
47710;Nome47709;55;Cidade67
47711;Nome47710;66;Cidade4
47712;Nome47711;44;Cidade55
47713;Nome47712;51;Cidade37
47714;Nome47713;34;Cidade86
47715;Nome47714;20;Cidade79
47716;Nome47715;45;Cidade8
47717;Nome47716;69;Cidade27
47718;Nome47717;19;Cidade98
47719;Nome47718;30;Cidade25
47720;Nome47719;18;Cidade11
47721;Nome47720;23;Cidade60
47722;Nome47721;41;Cidade28
47723;Nome47722;34;Cidade44
47724;Nome47723;47;Cidade85
47725;Nome47724;60;Cidade50
47726;Nome47725;57;Cidade72
47727;Nome47726;55;Cidade74
47728;Nome47727;46;Cidade7
47729;Nome47728;69;Cidade70
47730;Nome47729;24;Cidade6
47731;Nome47730;64;Cidade93
47732;Nome47731;43;Cidade66
47733;Nome47732;40;Cidade74
47734;Nome47733;64;Cidade57
47735;Nome47734;59;Cidade27
47736;Nome47735;25;Cidade42
47737;Nome47736;40;Cidade74
47738;Nome47737;67;Cidade46
47739;Nome47738;25;Cidade3
47740;Nome47739;51;Cidade25
47741;Nome47740;19;Cidade56
47742;Nome47741;27;Cidade2
47743;Nome47742;48;Cidade21
47744;Nome47743;43;Cidade51
47745;Nome47744;66;Cidade51
47746;Nome47745;61;Cidade78
47747;Nome47746;25;Cidade57
47748;Nome47747;27;Cidade46
47749;Nome47748;26;Cidade95
47750;Nome47749;28;Cidade89
47751;Nome47750;43;Cidade55
47752;Nome47751;65;Cidade86
47753;Nome47752;21;Cidade58
47754;Nome47753;58;Cidade10
47755;Nome47754;68;Cidade69
47756;Nome47755;31;Cidade61
47757;Nome47756;27;Cidade87
47758;Nome47757;28;Cidade71
47759;Nome47758;27;Cidade51
47760;Nome47759;21;Cidade5
47761;Nome47760;67;Cidade60
47762;Nome47761;50;Cidade84
47763;Nome47762;44;Cidade43
47764;Nome47763;58;Cidade39
47765;Nome47764;47;Cidade65
47766;Nome47765;47;Cidade80
47767;Nome47766;66;Cidade38
47768;Nome47767;62;Cidade65
47769;Nome47768;39;Cidade68
47770;Nome47769;32;Cidade47
47771;Nome47770;62;Cidade71
47772;Nome47771;64;Cidade25
47773;Nome47772;32;Cidade50
47774;Nome47773;43;Cidade96
47775;Nome47774;51;Cidade40
47776;Nome47775;66;Cidade61
47777;Nome47776;37;Cidade79
47778;Nome47777;29;Cidade36
47779;Nome47778;69;Cidade29
47780;Nome47779;64;Cidade45
47781;Nome47780;30;Cidade87
47782;Nome47781;61;Cidade97
47783;Nome47782;19;Cidade36
47784;Nome47783;45;Cidade66
47785;Nome47784;34;Cidade89
47786;Nome47785;29;Cidade36
47787;Nome47786;41;Cidade30
47788;Nome47787;65;Cidade23
47789;Nome47788;34;Cidade40
47790;Nome47789;43;Cidade7
47791;Nome47790;20;Cidade28
47792;Nome47791;41;Cidade36
47793;Nome47792;45;Cidade48
47794;Nome47793;57;Cidade14
47795;Nome47794;43;Cidade75
47796;Nome47795;58;Cidade76
47797;Nome47796;40;Cidade90
47798;Nome47797;22;Cidade59
47799;Nome47798;59;Cidade52
47800;Nome47799;37;Cidade66
47801;Nome47800;36;Cidade24
47802;Nome47801;55;Cidade63
47803;Nome47802;67;Cidade46
47804;Nome47803;44;Cidade49
47805;Nome47804;57;Cidade70
47806;Nome47805;37;Cidade47
47807;Nome47806;40;Cidade57
47808;Nome47807;54;Cidade55
47809;Nome47808;24;Cidade56
47810;Nome47809;45;Cidade2
47811;Nome47810;54;Cidade72
47812;Nome47811;66;Cidade17
47813;Nome47812;49;Cidade43
47814;Nome47813;38;Cidade39
47815;Nome47814;26;Cidade47
47816;Nome47815;64;Cidade91
47817;Nome47816;69;Cidade85
47818;Nome47817;47;Cidade20
47819;Nome47818;26;Cidade3
47820;Nome47819;27;Cidade86
47821;Nome47820;31;Cidade77
47822;Nome47821;65;Cidade35
47823;Nome47822;25;Cidade85
47824;Nome47823;55;Cidade75
47825;Nome47824;33;Cidade98
47826;Nome47825;26;Cidade37
47827;Nome47826;24;Cidade31
47828;Nome47827;34;Cidade37
47829;Nome47828;62;Cidade68
47830;Nome47829;18;Cidade90
47831;Nome47830;31;Cidade1
47832;Nome47831;40;Cidade5
47833;Nome47832;64;Cidade47
47834;Nome47833;29;Cidade40
47835;Nome47834;57;Cidade28
47836;Nome47835;57;Cidade81
47837;Nome47836;47;Cidade79
47838;Nome47837;21;Cidade28
47839;Nome47838;39;Cidade68
47840;Nome47839;36;Cidade89
47841;Nome47840;66;Cidade1
47842;Nome47841;22;Cidade9
47843;Nome47842;28;Cidade15
47844;Nome47843;49;Cidade52
47845;Nome47844;25;Cidade22
47846;Nome47845;51;Cidade54
47847;Nome47846;21;Cidade8
47848;Nome47847;67;Cidade47
47849;Nome47848;68;Cidade1
47850;Nome47849;28;Cidade35
47851;Nome47850;35;Cidade71
47852;Nome47851;51;Cidade64
47853;Nome47852;68;Cidade77
47854;Nome47853;27;Cidade93
47855;Nome47854;40;Cidade93
47856;Nome47855;37;Cidade46
47857;Nome47856;54;Cidade9
47858;Nome47857;41;Cidade96
47859;Nome47858;58;Cidade17
47860;Nome47859;67;Cidade84
47861;Nome47860;18;Cidade10
47862;Nome47861;52;Cidade88
47863;Nome47862;46;Cidade50
47864;Nome47863;44;Cidade88
47865;Nome47864;57;Cidade33
47866;Nome47865;50;Cidade32
47867;Nome47866;32;Cidade88
47868;Nome47867;48;Cidade42
47869;Nome47868;46;Cidade39
47870;Nome47869;57;Cidade21
47871;Nome47870;62;Cidade57
47872;Nome47871;52;Cidade3
47873;Nome47872;22;Cidade64
47874;Nome47873;41;Cidade4
47875;Nome47874;19;Cidade79
47876;Nome47875;45;Cidade96
47877;Nome47876;31;Cidade47
47878;Nome47877;55;Cidade55
47879;Nome47878;22;Cidade54
47880;Nome47879;27;Cidade68
47881;Nome47880;20;Cidade6
47882;Nome47881;37;Cidade27
47883;Nome47882;47;Cidade78
47884;Nome47883;47;Cidade68
47885;Nome47884;39;Cidade61
47886;Nome47885;66;Cidade41
47887;Nome47886;18;Cidade72
47888;Nome47887;65;Cidade54
47889;Nome47888;57;Cidade36
47890;Nome47889;24;Cidade12
47891;Nome47890;49;Cidade18
47892;Nome47891;57;Cidade5
47893;Nome47892;66;Cidade87
47894;Nome47893;53;Cidade91
47895;Nome47894;53;Cidade60
47896;Nome47895;32;Cidade60
47897;Nome47896;20;Cidade53
47898;Nome47897;38;Cidade47
47899;Nome47898;40;Cidade40
47900;Nome47899;18;Cidade54
47901;Nome47900;31;Cidade69
47902;Nome47901;34;Cidade88
47903;Nome47902;47;Cidade79
47904;Nome47903;68;Cidade17
47905;Nome47904;23;Cidade62
47906;Nome47905;57;Cidade29
47907;Nome47906;33;Cidade87
47908;Nome47907;67;Cidade86
47909;Nome47908;52;Cidade32
47910;Nome47909;18;Cidade22
47911;Nome47910;19;Cidade51
47912;Nome47911;42;Cidade76
47913;Nome47912;69;Cidade69
47914;Nome47913;44;Cidade32
47915;Nome47914;61;Cidade64
47916;Nome47915;49;Cidade5
47917;Nome47916;30;Cidade74
47918;Nome47917;61;Cidade21
47919;Nome47918;19;Cidade69
47920;Nome47919;57;Cidade85
47921;Nome47920;32;Cidade4
47922;Nome47921;24;Cidade66
47923;Nome47922;19;Cidade43
47924;Nome47923;54;Cidade70
47925;Nome47924;43;Cidade91
47926;Nome47925;22;Cidade65
47927;Nome47926;22;Cidade18
47928;Nome47927;20;Cidade47
47929;Nome47928;18;Cidade9
47930;Nome47929;25;Cidade89
47931;Nome47930;22;Cidade48
47932;Nome47931;31;Cidade57
47933;Nome47932;24;Cidade91
47934;Nome47933;34;Cidade15
47935;Nome47934;44;Cidade72
47936;Nome47935;35;Cidade21
47937;Nome47936;52;Cidade47
47938;Nome47937;43;Cidade24
47939;Nome47938;52;Cidade58
47940;Nome47939;61;Cidade75
47941;Nome47940;24;Cidade78
47942;Nome47941;22;Cidade1
47943;Nome47942;29;Cidade64
47944;Nome47943;31;Cidade38
47945;Nome47944;36;Cidade77
47946;Nome47945;28;Cidade26
